File,Hits,Tokens,Total
1029-1093.mxbt.scc.psd,84,84,782
1130-1200.zzyl.phl.psd,63,63,568
1260-1320.qnlh.13nvl.psd,175,175,931
1574-1645.shz.fct.psd,96,96,747
1701-1754.rlws.nvl.psd,87,87,643
233-279.sgz.bio.psd,318,318,1758
284-363.978compile.tpgj.14nvl.psd,223,219,1802
390bc-338bc.sjs.lgl.psd,125,125,1795
628-683.lyz.22nvl.psd,99,99,648
670-749.zgzy.his.psd,221,221,1321
766-820.dclfz.21nvl.psd,45,45,261
766-820.hxyz.nvl.psd,80,79,576
