File,Hits,Tokens,Total
mxbt,0,0,784
zzyl,0,0,560
qnlh,0,0,833
shz,0,0,803
rlws,0,0,682
sgz,0,0,1773
tpgj,0,0,1858
sjs,0,0,1736
lyz,0,0,668
zgzy,0,0,1361
dclfz,0,0,258
hxyz,0,0,585
mxbt,133,133,139
zzyl,173,173,197
qnlh,199,199,250
shz,97,97,137
rlws,119,119,147
sgz,168,168,186
tpgj,263,263,291
sjs,313,313,323
lyz,111,111,153
zgzy,263,263,306
dclfz,54,54,59
hxyz,40,40,54
