File,Hits,Tokens,Total
arm,95,95,109
cam,29,29,30
com,65,65,73
fg,34,34,42
fr,172,172,184
hom,86,86,87
lais,48,48,70
lc,307,307,327
lh,460,460,578
mass,45,45,52
mt,536,536,619
ps,260,260,296
tdh,20,20,31
wms,27,27,40
arm,1,1,40
cam,1,1,41
com,0,0,59
fg,0,0,25
fr,3,3,101
hom,0,0,47
lais,2,2,54
lc,1,1,160
lh,4,4,270
mass,0,0,49
mt,13,13,575
ps,8,8,274
tdh,1,1,18
wms,1,1,31
