File,Hits,Tokens,Total
arm,0,0,109
cam,0,0,30
com,0,0,73
fg,0,0,42
fr,0,0,184
hom,0,0,87
lais,0,0,70
lc,0,0,327
lh,0,0,578
mass,0,0,52
mt,0,0,619
ps,0,0,296
tdh,0,0,31
wms,0,0,40
arm,39,39,40
cam,40,40,41
com,59,59,59
fg,25,25,25
fr,98,98,101
hom,47,47,47
lais,52,52,54
lc,159,159,160
lh,266,266,270
mass,49,49,49
mt,562,562,575
ps,266,266,274
tdh,17,17,18
wms,30,30,31
